latitude,longitude
13.77815243,100.4774286
13.77772781,100.4778537
13.77672878,100.5110729
13.78752123,100.4690051
13.78083429,100.5029136
13.7684498,100.4856402
13.77753895,100.5095333
13.76806424,100.4775158
13.76197725,100.4908544
13.77289966,100.4819991
13.76507612,100.5098391
13.7793794,100.4762404
13.78825191,100.4711241
13.77418103,100.4812708
13.77265,100.476909
13.77843703,100.4745774
13.77257956,100.4672687
13.77085368,100.4683969
13.77672878,100.5110675
13.8108693,100.5130309
13.76825832,100.4984517
13.78161319,100.5099544
13.76327985,100.4898231
13.79646507,100.507822
13.77146523,100.4804192
13.77146002,100.4804866
13.76986992,100.4841552
13.76684177,100.484469
13.77614004,100.4792619
13.78927694,100.4746029
13.76489213,100.483251
13.78231881,100.4902368
13.77672357,100.5110916
13.78473525,100.4713695
13.79782739,100.5088547
13.7693121,100.4965353
13.76889788,100.4973078
13.77471116,100.4805748
13.78688302,100.4692502
13.77298563,100.4823504
13.76368105,100.5094153
13.78509473,100.4955094
13.78489545,100.4951701
13.76527933,100.5001536
13.76987871,100.4870671
13.78733889,100.4987602
13.7809958,100.5025649
13.76884187,100.4974177
13.77086605,100.4836734
13.78022733,100.5043674
13.80795987,100.5110018
13.77673399,100.5110863
13.77828268,100.4774286
13.77866692,100.4770826
13.78483945,100.4941535
13.78373494,100.4722707
13.77343337,100.4817644
13.78917535,100.4739417
13.79262162,100.5049185
13.76993993,100.4848181
13.76891091,100.4973185
13.777482,100.487787
13.78186717,100.5005895
13.77515012,100.5155522
13.78751342,100.4683989
13.78707579,100.4670256
13.76839574,100.4858936
13.78529792,100.4958205
13.77675743,100.5110809
13.76861132,100.4858977
13.77669491,100.5110595
13.78919489,100.5016194
13.76803819,100.5114484
13.77927487,100.4860217
13.77294069,100.4674095
13.78478735,100.494183
13.77845429,100.4863784
13.77952398,100.4759842
13.76206843,100.48273
13.78678957,100.4895773
13.77100901,100.483769
13.76283338,100.4723649
13.76563037,100.4752604
13.77102464,100.4799287
13.76630316,100.5159062
13.78712398,100.4668674
13.78092156,100.5027299
13.78475348,100.494234
13.76390835,100.4739068
13.77841814,100.4864093
13.76825051,100.4853934
13.76638327,100.471641
13.78416346,100.4939269
13.77334773,100.4816001
13.78743103,100.4687905
13.76247614,100.4906009
13.76451731,100.4890184
13.78131676,100.4719533
13.78093068,100.5026977
13.77265836,100.4899679
13.7781863,100.4774782
13.78732749,100.475078
13.78934109,100.4753234
13.78841472,100.4709819
13.7628526,100.4901463
13.78844988,100.4830666
13.78658085,100.4695845
13.77314681,100.481751
13.7780326,100.48595
13.77493943,100.4833935
13.76990476,100.484814
13.79067707,100.5036807
13.77105101,100.4883707
13.78474567,100.4711683
13.76852405,100.4856482
13.78720082,100.4865441
13.77000246,100.4943319
13.7691102,100.4968813
13.78727116,100.4677391
13.78685014,100.4688559
13.76316001,100.490043
13.80595295,100.5126607
13.80595555,100.5126433
13.78100101,100.5025783
13.78037321,100.5040066
13.77680042,100.4785068
13.76193426,100.4909724
13.78102316,100.5025394
13.78830401,100.4711455
13.77676264,100.5110702
13.77672096,100.5110756
13.79505715,100.5070549
13.77852625,100.4768988
13.78445424,100.494635
13.7749593,100.4833767
13.76530668,100.4751205
13.77863566,100.4770276
13.76518717,100.4726962
13.78892561,100.4737603
13.76564568,100.4725104
13.78945049,100.4702262
13.78475088,100.4941817
13.76888486,100.4972823
13.7865548,100.4696609
13.7733943,100.4817818
13.77678218,100.4786021
13.78052821,100.4753499
13.78719822,100.4679443
13.78767492,100.4686524
13.77672096,100.4785243
13.76441962,100.4890506
13.78106614,100.5024348
13.78300034,100.4983284
13.76909327,100.4969819
13.77104385,100.4835625
13.77940805,100.4763034
13.78917144,100.501657
13.79822071,100.495335
13.79397647,100.4838974
13.77521915,100.4799445
13.78642065,100.4696073
13.78277924,100.4728822
13.77005326,100.485612
13.77930255,100.4761639
13.78674496,100.5127291
13.79021601,100.4972447
13.78434613,100.4944982
13.7818815,100.5005278
13.78415043,100.4940355
13.77986523,100.4857099
13.78549199,100.5118507
13.78108698,100.5024308
13.7776158,100.5096272
13.76295778,100.4901842
13.79690528,100.5083303
13.78019998,100.5043875
100.5052216,3
13.79997634,100.5106424
13.80068745,100.5111131
13.80915673,100.5108355
13.77685122,100.511785
13.77492999,100.4802369
13.77300875,100.4816598
13.78105442,100.5024657
13.77773563,100.5098552
13.78530573,100.4926676
13.76847032,100.4856821
13.7875577,100.4689662
13.79129704,100.5037367
13.76856182,100.4856442
13.78723208,100.4681911
13.78798751,100.4707003
13.80245999,100.5117568
13.78277631,100.4913841
13.79292899,100.505231
13.78764757,100.4684781
13.7875691,100.4682226
13.76341662,100.5085047
13.78992166,100.5150546
13.79661484,100.5081372
13.77809642,100.4773924
13.77653991,100.4787764
13.78994119,100.5150613
13.78101404,100.5025984
13.78570429,100.4963985
13.78574597,100.4704629
13.78412699,100.4717423
13.76433365,100.4891378
13.80297704,100.5117139
13.77820583,100.4774125
13.76191212,100.4909818
13.78749909,100.4684646
13.76394287,100.4737902
13.76209709,100.4722184
13.76809029,100.5112593
13.76388295,100.4893751
13.77732794,100.4780978
13.78450471,100.4945049
13.7659697,100.4756302
13.77274042,100.4899237
100.478708,5
13.78404233,100.4719971
13.78115731,100.5021706
13.78732847,100.4688683
13.7787594,100.4768988
13.77340602,100.4817791
13.76906461,100.4969738
13.78151583,100.5014263
13.79994248,100.5106209
13.78759417,100.4696502
13.78025208,100.5041796
13.77868776,100.4767513
13.78490587,100.4949099
13.78458644,100.4945314
13.77071137,100.4940744
13.77634063,100.484511
13.77414521,100.4842327
13.77878285,100.4769592
13.7842885,100.4717879
13.78731544,100.4682809
13.78109479,100.502408
100.4788931,5
13.76201242,100.4909416
13.76482733,100.4998438
13.76387383,100.4894945
13.77889356,100.476632
13.77214255,100.4919648
13.78635813,100.469787
13.78813599,100.500218
100.4789655,5
13.76590066,100.510464
13.77855751,100.4769686
13.78484335,100.4950507
13.78484335,100.495044
13.77220768,100.4808538
13.7886687,100.4821157
13.79002846,100.476408
13.78832094,100.4707499
13.78991124,100.5027513
13.80412052,100.5120224
13.78416606,100.4937646
13.77138056,100.4801229
13.76836383,100.4861833
13.76225047,100.4733784
13.77312011,100.4817862
13.7735734,100.4819806
13.77353497,100.4823045
13.77300028,100.4818381
13.78086165,100.5062382
13.77346594,100.4818596
13.78099711,100.5024992
13.7790173,100.4765193
13.77333471,100.4820018
13.77423248,100.4828876
13.78353175,100.4713758
13.7658186,100.5105029
13.78762282,100.4694423
13.78862181,100.471348
13.7729319,100.4822596
13.77992124,100.5091618
13.76752107,100.4708595
13.77733022,100.4851067
13.79547295,100.5070335
13.77492771,100.4834079
13.78784294,100.4689984
13.77121123,100.4838914
13.78695857,100.4669237
13.7874509,100.4681146
13.80778666,100.5112821
13.80762517,100.5114497
13.76259012,100.4904544
13.80310076,100.511951
13.80081052,100.5112402
13.80703195,100.5118896
13.76874939,100.4975934
13.76391942,100.473825
13.78833136,100.4711375
13.77327349,100.4820359
13.77672096,100.5110541
13.77924003,100.5064407
13.76990607,100.4952921
13.77676525,100.5110326
13.77846503,100.5164279
13.77845461,100.51633
13.77845461,100.51633
13.77776168,100.5097197
13.78185415,100.5007263
13.77865781,100.4770752
13.76322253,100.5089459
13.78714742,100.4665013
13.78074572,100.5031765
13.78408531,100.4718027
13.78953483,100.5147006
13.7767926,100.4786208
13.7707866,100.4796374
13.76328604,100.4897845
13.77871381,100.4768559
13.77105623,100.4839061
13.78100753,100.4687463
13.78980053,100.4791854
13.78844598,100.4833643
13.77672357,100.5110434
13.77050752,100.485216
13.78478669,100.4947275
13.78343928,100.5128874
13.7809932,100.5026239
13.77738134,100.4850601
13.78825842,100.470943
13.77825663,100.5086455
13.78790806,100.4703918
13.78801226,100.4705527
13.77318198,100.481763
13.78907376,100.5143867
13.78592571,100.4703382
13.80293145,100.5118641
13.79910016,100.5099403
13.7969157,100.5083826
13.77673008,100.5110367
13.80760433,100.5114309
13.78449168,100.4941937
13.78716696,100.4680543
13.77031247,100.4732765
13.76293336,100.4902321
13.77858617,100.476923
13.76912974,100.4968585
13.76912974,100.4968585
13.78824149,100.4706573
13.78825712,100.470652
13.78717868,100.4682675
13.78392901,100.493601
13.77670924,100.5110487
13.78876117,100.4718563
13.80906817,100.5108355
13.76350911,100.4898781
13.77674441,100.5110863
13.77959171,100.4760057
13.77687075,100.4785243
100.5059271,3
13.77167624,100.4834139
13.7780339,100.4859406
13.78850394,100.4823622
13.78529401,100.4927668
13.76897473,100.4971388
13.77818239,100.4774487
13.77870209,100.4768626
13.77882453,100.5086307
13.78105963,100.5103031
13.76894478,100.4971026
13.7809424,100.4784438
13.78091114,100.4784545
13.78227616,100.4737701
13.7619525,100.490735
13.77401821,100.4814707
13.77676264,100.5076544
100.5027527,3
13.78474957,100.494238
13.76827395,100.4984182
13.78655741,100.4696676
13.80314765,100.5117635
13.76478825,100.4998653
13.78992426,100.5150492
13.78161644,100.4881799
13.76195771,100.4908866
13.76893436,100.4972166
13.78699894,100.4668137
13.76390379,100.4739149
13.77675092,100.4785658
13.77917751,100.4762712
13.77669556,100.4785092
13.77936116,100.4762122
13.77342295,100.481751
13.79017433,100.503277
13.77952919,100.4760325
13.78844207,100.4717007
13.76768519,100.4995501
13.76201763,100.4909335
13.7767392,100.5110648
13.77726672,100.5091269
13.76259598,100.4730683
13.77928431,100.4763745
13.7730882,100.4816276
100.502746,1
13.76192905,100.4905942
13.77862394,100.4768425
13.79676332,100.5082405
13.76202805,100.4909188
13.76243446,100.4728796
13.78946971,100.4795851
13.7787073,100.4770102
13.78459328,100.4945169
13.78721255,100.4682326
13.81279023,100.5151632
13.78182028,100.5006874
13.78174637,100.5008624
13.78844337,100.4833589
13.76882624,100.4974392
13.78474697,100.4941642
13.7828766,100.4985067
13.78656392,100.4694316
13.78287335,100.5011276
13.77838428,100.5084711
13.78201826,100.5003373
13.77178696,100.4922505
13.78470659,100.4947369
13.76965858,100.4956998
13.78483163,100.494812
13.77821495,100.4775184
13.78700155,100.46674
100.5091806,5
13.78503091,100.4935554
13.78867912,100.4997821
13.78976276,100.5025207
13.77103278,100.4839155
13.78863744,100.4716846
13.77945885,100.476357
13.76226056,100.4719173
13.78597585,100.4677086
13.78779996,100.4701544
13.77672748,100.5110635
13.78405926,100.4935057
13.77855882,100.4769176
13.77623382,100.484405
13.77966855,100.4758179
13.77106404,100.479852
13.76333065,100.4898861
13.76913495,100.4968639
13.77257891,100.4918642
13.76918184,100.49688
13.77257891,100.4918616
13.76709773,100.4764228
13.78763454,100.4689059
13.7784481,100.5082002
13.76400539,100.4740021
13.77171141,100.4889835
13.78717347,100.4682246
13.78111824,100.5022283
13.78111954,100.5023986
13.77358968,100.4816034
13.76928475,100.496542
13.77667277,100.5111077
13.77678218,100.5109468
13.7739062,100.4677981
13.76594723,100.4755675
13.78834569,100.4831269
13.78445261,100.4941736
13.78471831,100.4948562
13.78896305,100.4734609
13.78248911,100.4791777
13.78452327,100.4939332
13.76897343,100.4970959
13.78524712,100.495394
13.78781559,100.4701678
13.76898516,100.4971026
13.77612571,100.5073527
13.76243186,100.5042654
13.77796226,100.4775104
13.76884057,100.4975519
13.78022114,100.4850541
13.78185024,100.5007343
13.78290786,100.4985818
13.76890179,100.497344
13.77864739,100.5078636
13.78093328,100.5027205
13.76433756,100.5122182
13.76326813,100.489984
13.78141521,100.5022484
13.78837695,100.4830062
13.78357213,100.4722345
13.78186327,100.5007558
13.76856703,100.4856335
13.7876619,100.4686055
13.77917881,100.4765998
13.79007795,100.47745
13.76246572,100.504311
13.78435102,100.494305
13.77341774,100.4816678
100.497462,10
13.79671187,100.5081788
13.76807466,100.486127
13.77412893,100.48124
13.80753401,100.5112861
13.76212574,100.4910488
13.76943714,100.4695228
13.7687546,100.4976229
13.76885881,100.4974647
13.76912974,100.4969095
13.76906982,100.4969752
13.77278471,100.4815431
13.77277429,100.4815055
100.497167,10
13.78846161,100.4832838
100.4971723,10
13.79992425,100.5106236
13.77052641,100.494061
13.76402558,100.4889939
13.76344267,100.5084242
13.76694403,100.4868445
13.78414262,100.4936627
13.76896171,100.4972997
13.766878,100.500205
100.5091336,3
13.76646565,100.474632
13.77465613,100.4667567
13.76956089,100.4960981
13.78799663,100.4706238
13.7787,100.481812
13.76821599,100.4773763
13.77288631,100.4904386
13.7725776,100.4899102
13.76230681,100.4723981
13.78762315,100.4694252
13.78731284,100.4683909
13.76337233,100.4899263
13.77680042,100.4787442
13.7690607,100.4807787
13.77783201,100.4743132
13.78191797,100.5006324
13.78119118,100.5020995
13.78106614,100.5023758
13.780841,100.508699
13.77519571,100.4955871
13.77517356,100.4955724
13.76828047,100.4986127
13.77705962,100.511266
13.77208524,100.4920185
13.76239799,100.5042359
13.76780763,100.4992765
13.78108437,100.5023436
13.76652427,100.4764469
13.78447736,100.4942018
13.77670403,100.5112016
13.77038932,100.4943734
13.78406968,100.4937713
13.77770437,100.4776834
13.78410745,100.4936439
100.4943305,13
13.78073921,100.5020767
13.77706027,100.4861572
13.767637,100.477788
13.7661208,100.4777397
13.78986826,100.4783298
13.78049955,100.50183
13.76309748,100.4905862
13.7696169,100.4866299
13.78657304,100.4695764
13.76634745,100.5157962
13.77685122,100.5118065
13.76200069,100.490955
13.76350259,100.4897158
13.76210686,100.4906418
13.77377464,100.4816705
13.77920877,100.4765595
13.765829,100.487489
13.77583785,100.507355
13.76205964,100.4908152
13.77697496,100.4848181
13.77698407,100.4848167
13.78831182,100.4831953
13.78967028,100.4750119
13.78632687,100.4697601
13.76258035,100.49044
13.78725813,100.4670458
13.76379698,100.4736158
13.80058065,100.5110689
13.77381502,100.4816973
13.76891351,100.4973614
13.78562353,100.4963556
13.77202532,100.4677897
13.76853707,100.5097465
13.80604541,100.512182
13.76934597,100.4863912
13.78654438,100.4696354
13.77157073,100.4804394
13.76873115,100.4977678
13.76878847,100.4858373
13.777616,100.485073
13.78529792,100.4713051
13.76339448,100.4899062
13.78735126,100.4987642
13.78669938,100.4692666
13.76347784,100.48987
13.78460109,100.4943144
13.77456267,100.4809664
13.7704336,100.4943225
13.77758063,100.477843
13.76204629,100.4688556
13.77264273,100.481243
13.77273423,100.4811793
13.79487156,100.4663792
13.80679427,100.5119097
13.76267153,100.4985939
13.77908503,100.4766387
13.78979011,100.5149487
13.76227554,100.4908678
13.77825663,100.4774997
13.77378245,100.4817818
13.76219087,100.4909161
13.78812557,100.4701826
13.76388295,100.473872
13.79771668,100.509025
13.767411,100.4781162
13.78448387,100.4941924
13.79205017,100.4966496
13.78405145,100.4958889
13.76254779,100.4906639
13.78462323,100.4941843
13.76882754,100.4975666
13.78311366,100.4726864
13.76316001,100.49009
13.76315219,100.4900739
13.78263174,100.4988889
13.76961429,100.4848395
13.80292104,100.5116925
13.766931,100.5144927
13.76687629,100.4761807
13.78048262,100.5114336
13.77723676,100.5090532
13.78722427,100.4683453
13.77680042,100.5110863
13.7811495,100.5023356
13.7870442,100.4680345
13.78409703,100.4939201
13.78996203,100.477953
13.78458546,100.4945639
13.77339951,100.4818743
13.77868907,100.4769632
13.77111093,100.4837492
13.78405535,100.4935098
13.7646632,100.4887891
13.78433441,100.4942263
13.77682517,100.4785524
13.77853798,100.4769498
13.78834438,100.4713923
13.78341453,100.5128686
13.7831358,100.5107135
13.7869221,100.4664718
13.76290991,100.4902992
13.80591518,100.5124378
13.77277201,100.4913285
13.76895389,100.4972944
13.78152331,100.5093227
13.77136591,100.4838729
13.78207329,100.5087192
13.76299197,100.490333
13.79252003,100.4940606
13.78693089,100.4980873
13.784331,100.511522
13.77895217,100.4766239
13.78726595,100.4683211
13.7870836,100.4680932
13.78479386,100.4948857
13.778465,100.508399
13.76290991,100.4903045
13.76969896,100.4958782
13.78129798,100.5018474
13.76614685,100.5162978
13.77670664,100.5111909
13.7620046,100.4910368
13.7788623,100.4766709
13.77821886,100.4771426
13.78113126,100.4892129
13.77035024,100.494462
13.78881978,100.4725872
13.76262757,100.4821761
13.79509753,100.5069503
13.7926672,100.5050178
100.5049628,3
13.79385502,100.5058774
13.77764575,100.4853572
13.76862695,100.4978952
13.76579124,100.5023678
100.4985496,10
13.78461151,100.4946457
13.77686685,100.4849347
13.76912648,100.4856237
13.7769323,100.4850008
13.76388295,100.4738814
13.78208469,100.5002998
13.78294043,100.4985268
13.78968494,100.4742146
13.7619538,100.4909523
13.77672748,100.5111265
13.78795104,100.4841582
13.77379353,100.4903857
13.78871038,100.5011876
100.5110836,8
13.77033461,100.4943976
13.77775126,100.509709
13.79657968,100.5079065
13.77258021,100.4955047
13.79884977,100.5097988
13.77023301,100.4844573
13.77283811,100.4813352
13.77280685,100.4813245
13.77194619,100.481004
13.76903596,100.4971361
13.76306753,100.473235
13.78674561,100.4978959
13.77694109,100.51173
13.78019998,100.5093402
13.77286416,100.4814143
13.76806815,100.4989614
13.7627549,100.4827042
13.76246996,100.4860432
13.78498793,100.4934494
13.76805121,100.4989614
13.76877023,100.5104895
13.77672227,100.4785363
13.76362113,100.4734683
13.76361331,100.4734629
13.77312858,100.4905607
13.75698822,100.5652548
13.79137258,100.5997293
13.79481881,100.5935575
13.7535676,100.5802941
13.77747643,100.5821943
13.74304834,100.6013238
13.75351928,100.5633532
13.78558316,100.5743918
13.76018108,100.5669932
13.74551533,100.5970139
13.74204525,100.5973475
13.7535981,100.5802797
13.7535981,100.5802797
13.7536077,100.5802921
13.7471349,100.5739076
13.75268428,100.5901001
13.78075484,100.573858
13.74243215,100.5946438
13.75219579,100.5641712
13.7535528,100.5802424
13.7535528,100.5802424
13.74744103,100.5726349
13.75899947,100.5958749
13.75503426,100.5776668
13.75238141,100.5701847
13.74947973,100.5991405
13.74479396,100.5847371
13.75590964,100.5661252
13.78888751,100.5905186
13.75549149,100.5742536
13.7791189,100.5737695
13.7449581,100.6029372
13.74487473,100.6028447
13.77839405,100.566948
13.77906419,100.5737615
13.78892528,100.5740404
13.78181507,100.5737185
13.75352319,100.5878015
13.79731684,100.5869928
13.78951269,100.5652924
13.79828192,100.5873536
13.74687957,100.5755706
13.79827802,100.587367
13.78980183,100.5742121
13.74436537,100.5861895
13.75578458,100.5677989
13.74265752,100.6013949
13.74288419,100.5991338
13.75233908,100.5908404
13.7471818,100.5738406
13.75230391,100.5913232
13.7536069,100.5803082
13.78531094,100.5740699
13.75553317,100.5710471
13.74413414,100.5906319
13.7536065,100.5803075
13.75360754,100.5803134
13.7536072,100.5803084
13.75578979,100.56982
13.7525335,100.5657614
13.76972762,100.5727623
13.78563168,100.5739744
13.78988779,100.5741906
13.75463696,100.5796127
13.76618202,100.5701217
13.74563029,100.6038357
13.7506365,100.5964127
13.75966585,100.5671135
13.77841554,100.573689
13.74850956,100.5633404
13.7536081,100.5803091
13.7536055,100.580307
13.75565302,100.5701391
13.75602687,100.5653393
13.75597737,100.5672517
13.770038,100.573047
13.753673,100.5873831
13.75113021,100.5639553
13.75350105,100.5875802
13.78942803,100.6035648
13.77912541,100.5737615
13.78886406,100.5740565
13.76990867,100.5864497
13.7536086,100.5803129
13.75514889,100.5792399
13.7557924,100.5676353
13.75504078,100.5646889
13.79624105,100.5912066
13.7536429,100.5803816
13.79375734,100.5957931
13.76217427,100.5666154
13.79049994,100.5742845
13.77769004,100.573504
13.78962209,100.5742094
13.7536071,100.580308
13.7536058,100.5803078
13.7536312,100.5803173
13.75222444,100.5687042
13.7536077,100.5803102
13.7440918,100.5860007
13.76068636,100.5971275
13.76501555,100.5726691
100.5737722,12
100.5740324,12
13.74879973,100.6017771
13.75567907,100.5649263
13.74896647,100.5633585
13.7449112,100.5841859
13.74732249,100.5732934
13.7536468,100.5803465
13.74129358,100.5997936
13.75585004,100.5670932
13.75607507,100.5652133
13.75732039,100.5653286
13.79874558,100.5866951
13.74819138,100.6030539
13.74829559,100.5679957
13.75348663,100.5802536
13.78961167,100.5741115
100.5740297,12
100.5737641,12
13.74438491,100.5861385
13.76906396,100.5929617
13.75748452,100.5652012
13.7552987,100.595132
13.79006623,100.6024048
13.76644905,100.601918
13.7536323,100.5803157
13.75354671,100.5802689
13.74852486,100.6029734
13.77912671,100.5737856
100.5740646,12
13.75363064,100.5803146
13.7536138,100.5802963
13.77840512,100.5737159
13.7815943,100.5849855
13.75400452,100.5641048
13.77911108,100.573689
13.7536321,100.580316
13.7536321,100.580316
13.7536248,100.5803084
13.77817327,100.5842217
100.5735067,12
13.74480308,100.5847411
13.74716877,100.5738191
13.74977674,100.5649933
13.80048297,100.574766
13.76872725,100.6033677
13.77262775,100.5732109
13.77263264,100.5731952
13.77768613,100.5735348
13.75600212,100.5672249
13.7536151,100.5802967
13.753632,100.5803157
13.75300864,100.5889481
13.74797513,100.60388
13.77266683,100.5731516
13.79050255,100.5742778
100.5737481,12
13.75472944,100.5810946
100.5737641,12
100.5742724,12
13.76911671,100.5961968
13.74997735,100.5636884
13.74447903,100.586162
13.80062233,100.5832726
13.79046608,100.6013842
13.79038923,100.6015639
13.79046347,100.6013721
13.76392724,100.5993377
13.75557486,100.5727275
13.75208734,100.5640425
13.74150592,100.5988643
13.75238988,100.5726644
13.74799858,100.5701673
13.75527004,100.5647667
13.75602557,100.5656961
13.74659038,100.5764004
13.743304,100.59078
13.75279403,100.5732907
13.79157185,100.5997427
13.78870777,100.574251
13.74943543,100.5992612
13.77837646,100.573689
13.7536144,100.5802712
13.74371793,100.5892418
13.7536412,100.580294
13.7536283,100.5802834
13.75361061,100.5802612
13.75364399,100.5802994
13.76976409,100.5729729
13.78066367,100.5738406
13.79101311,100.6003743
13.74875804,100.5645642
13.752597,100.5893277
13.7536407,100.5802925
100.5648699,12
13.79670732,100.5901136
13.76289819,100.572643
13.78061938,100.5738433
13.79054032,100.5743234
13.77118648,100.5733229
13.75247976,100.5909142
13.7535433,100.5800506
13.7536577,100.5802912
13.79136867,100.5996957
13.7536581,100.5802931
13.76879628,100.6035863
13.74461549,100.5849771
13.79735982,100.5890125
13.74348474,100.6016846
13.7536919,100.5803331
13.7536666,100.5802596
13.79077346,100.5743153
13.79076043,100.5741893
13.7536571,100.5802918
13.79990211,100.5848014
13.74794778,100.6039698
13.77711563,100.5736636
13.75248693,100.5898836
13.7543901,100.5796449
13.75466822,100.5795698
100.5737802,12
13.7536665,100.5803004
13.753656,100.580293
13.7536801,100.5803324
13.7703281,100.5856007
13.80191299,100.5809028
13.77652949,100.5873804
100.5737413,12
13.79927305,100.595891
13.7536726,100.5803234
13.75352059,100.5878162
13.75560612,100.5721025
13.77760407,100.5735174
13.80067703,100.5833168
13.75388858,100.5766894
13.7438026,100.5971674
13.74382475,100.5971443
13.79439422,100.5943407
13.74895344,100.5635369
13.75462263,100.5821836
13.77814038,100.5715869
13.79769975,100.588346
13.76983833,100.5865891
13.78516506,100.5740619
13.80229329,100.5802873
13.7414004,100.5999103
13.80034362,100.5837393
13.75473726,100.5825712
13.7690099,100.6036372
13.74347172,100.5906326
13.75591615,100.565751
13.80216045,100.5808103
13.80165382,100.5816981
13.74718831,100.5738688
13.79048431,100.5742456
13.75545502,100.5733095
13.77851323,100.5737467
13.75501081,100.5779041
13.75450799,100.5820803
13.75545241,100.5722205
13.74894302,100.5633357
13.80215393,100.5808036
13.76909522,100.5725233
13.80080987,100.5832256
13.75604934,100.5649397
13.76764872,100.6028232
13.76209578,100.5982648
13.76931405,100.5898044
13.76648454,100.5856745
13.77814885,100.5776715
13.7536572,100.5802931
13.7536575,100.5802724
13.7536562,100.5802782
13.75486362,100.5811174
13.79120326,100.599732
13.7538723,100.5867809
13.74691605,100.5749229
13.74802984,100.5703108
13.75317799,100.5886906
13.7720149,100.5802913
13.75549149,100.5733149
13.751663,100.5930573
13.77755067,100.5735402
13.77750117,100.573504
13.7577724,100.5654399
13.75285884,100.5743851
13.7536611,100.5802809
13.74257675,100.5893169
13.74799467,100.5701593
13.74871115,100.5649678
13.7665246,100.6014459
13.7536798,100.5803055
13.75238207,100.5726913
13.7536609,100.5802796
13.77928171,100.5737936
13.74538539,100.5912012
13.76590815,100.5824693
13.79401261,100.5953412
13.75164606,100.5934449
13.79681281,100.5902155
13.76011191,100.5961338
13.7553013,100.5773932
13.75172943,100.5931565
13.75359821,100.5802536
13.77815764,100.5680993
